timestamp,severity,message,value
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,EXCEED Device: 47eab475 || pump || P-401 volume_per_cycle,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,EXCEED Device: c13803ea || pump || P-402 volume_per_cycle,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,EXCEED Device: 47eab475 || pump || P-401 volume_per_cycle,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,EXCEED Device: c13803ea || pump || P-402 volume_per_cycle,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:06,2,Device: 807ca6c2 || reservoir || T-101 full,
2025-03-19 01:19:06,0,coil data X0: [True],
2025-03-19 01:19:06,0,coil data X1: [True],
2025-03-19 01:19:06,0,FIT201 at location W0 has a value of 20,20.0
2025-03-19 01:19:06,0,LIT101 at location W1 has a value of 10000,10000.0
2025-03-19 01:19:06,0,coil data X4: [True],
2025-03-19 01:19:06,0,coil data X5: [True],
2025-03-19 01:19:06,0,coil data X6: [True],
2025-03-19 01:19:06,0,coil data X7: [True],
2025-03-19 01:19:06,0,LIT301 at location W2 has a value of 9984,9984.0
2025-03-19 01:19:06,0,FIT301 at location W3 has a value of 16,16.0
2025-03-19 01:19:06,0,coil data X8: [True],
2025-03-19 01:19:06,0,coil data X9: [True],
2025-03-19 01:19:06,0,LIT401 at location W4 has a value of 4540,4540.0
2025-03-19 01:19:06,0,FIT401 at location W5 has a value of 24,24.0
2025-03-19 01:19:06,0,coil data X10: [True],
2025-03-19 01:19:06,0,coil data X11: [False],
2025-03-19 01:19:06,0,coil data X12: [True],
2025-03-19 01:19:06,0,coil data X13: [True],
2025-03-19 01:19:06,0,FIT501 at location W6 has a value of 24,24.0
2025-03-19 01:19:06,0,FIT502 at location W7 has a value of 24,24.0
2025-03-19 01:19:06,0,FIT503 at location W8 has a value of 0,0.0
2025-03-19 01:19:06,0,coil data X14: [True],
2025-03-19 01:19:06,0,coil data X15: [False],
2025-03-19 01:19:06,0,LS601 at location W9 has a value of 3310,3310.0
2025-03-19 01:19:06,0,LS603 at location W10 has a value of 10000,10000.0
2025-03-19 01:19:06,2,Device: 173aacda || reservoir || T-301 max volume reached,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,EXCEED Device: 47eab475 || pump || P-401 volume_per_cycle,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,EXCEED Device: c13803ea || pump || P-402 volume_per_cycle,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,EXCEED Device: 47eab475 || pump || P-401 volume_per_cycle,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,EXCEED Device: c13803ea || pump || P-402 volume_per_cycle,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: 807ca6c2 || reservoir || T-101 full,
2025-03-19 01:19:07,0,coil data X0: [True],
2025-03-19 01:19:07,0,coil data X1: [True],
2025-03-19 01:19:07,0,FIT201 at location W0 has a value of 20,20.0
2025-03-19 01:19:07,0,LIT101 at location W1 has a value of 10000,10000.0
2025-03-19 01:19:07,0,coil data X4: [True],
2025-03-19 01:19:07,0,coil data X5: [True],
2025-03-19 01:19:07,0,coil data X6: [True],
2025-03-19 01:19:07,0,coil data X7: [True],
2025-03-19 01:19:07,0,LIT301 at location W2 has a value of 9984,9984.0
2025-03-19 01:19:07,0,FIT301 at location W3 has a value of 16,16.0
2025-03-19 01:19:07,0,coil data X8: [True],
2025-03-19 01:19:07,0,coil data X9: [True],
2025-03-19 01:19:07,0,LIT401 at location W4 has a value of 4532,4532.0
2025-03-19 01:19:07,0,FIT401 at location W5 has a value of 24,24.0
2025-03-19 01:19:07,0,coil data X10: [True],
2025-03-19 01:19:07,0,coil data X11: [False],
2025-03-19 01:19:07,0,coil data X12: [True],
2025-03-19 01:19:07,0,coil data X13: [True],
2025-03-19 01:19:07,0,FIT501 at location W6 has a value of 24,24.0
2025-03-19 01:19:07,0,FIT502 at location W7 has a value of 24,24.0
2025-03-19 01:19:07,0,FIT503 at location W8 has a value of 0,0.0
2025-03-19 01:19:07,0,coil data X14: [True],
2025-03-19 01:19:07,0,coil data X15: [False],
2025-03-19 01:19:07,0,LS601 at location W9 has a value of 3312,3312.0
2025-03-19 01:19:07,0,LS603 at location W10 has a value of 10000,10000.0
2025-03-19 01:19:07,2,Device: 173aacda || reservoir || T-301 max volume reached,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,EXCEED Device: 47eab475 || pump || P-401 volume_per_cycle,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,EXCEED Device: c13803ea || pump || P-402 volume_per_cycle,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,EXCEED Device: 47eab475 || pump || P-401 volume_per_cycle,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,EXCEED Device: c13803ea || pump || P-402 volume_per_cycle,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:07,2,Device: 807ca6c2 || reservoir || T-101 full,
2025-03-19 01:19:07,0,coil data X0: [True],
2025-03-19 01:19:07,0,coil data X1: [True],
2025-03-19 01:19:07,0,FIT201 at location W0 has a value of 20,20.0
2025-03-19 01:19:07,0,LIT101 at location W1 has a value of 10000,10000.0
2025-03-19 01:19:07,0,coil data X4: [True],
2025-03-19 01:19:07,0,coil data X5: [True],
2025-03-19 01:19:07,0,coil data X6: [True],
2025-03-19 01:19:07,0,coil data X7: [True],
2025-03-19 01:19:07,0,LIT301 at location W2 has a value of 9984,9984.0
2025-03-19 01:19:07,0,FIT301 at location W3 has a value of 16,16.0
2025-03-19 01:19:07,0,coil data X8: [True],
2025-03-19 01:19:07,0,coil data X9: [True],
2025-03-19 01:19:07,0,LIT401 at location W4 has a value of 4524,4524.0
2025-03-19 01:19:07,0,FIT401 at location W5 has a value of 24,24.0
2025-03-19 01:19:07,0,coil data X10: [True],
2025-03-19 01:19:07,0,coil data X11: [False],
2025-03-19 01:19:07,0,coil data X12: [True],
2025-03-19 01:19:07,0,coil data X13: [True],
2025-03-19 01:19:07,0,FIT501 at location W6 has a value of 24,24.0
2025-03-19 01:19:07,0,FIT502 at location W7 has a value of 24,24.0
2025-03-19 01:19:07,0,FIT503 at location W8 has a value of 0,0.0
2025-03-19 01:19:07,0,coil data X14: [True],
2025-03-19 01:19:07,0,coil data X15: [False],
2025-03-19 01:19:07,0,LS601 at location W9 has a value of 3314,3314.0
2025-03-19 01:19:07,0,LS603 at location W10 has a value of 10000,10000.0
2025-03-19 01:19:08,2,Device: 173aacda || reservoir || T-301 max volume reached,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,EXCEED Device: 47eab475 || pump || P-401 volume_per_cycle,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,EXCEED Device: c13803ea || pump || P-402 volume_per_cycle,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,EXCEED Device: 47eab475 || pump || P-401 volume_per_cycle,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,EXCEED Device: c13803ea || pump || P-402 volume_per_cycle,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: 807ca6c2 || reservoir || T-101 full,
2025-03-19 01:19:08,0,coil data X0: [True],
2025-03-19 01:19:08,0,coil data X1: [True],
2025-03-19 01:19:08,0,FIT201 at location W0 has a value of 20,20.0
2025-03-19 01:19:08,0,LIT101 at location W1 has a value of 10000,10000.0
2025-03-19 01:19:08,0,coil data X4: [True],
2025-03-19 01:19:08,0,coil data X5: [True],
2025-03-19 01:19:08,0,coil data X6: [True],
2025-03-19 01:19:08,0,coil data X7: [True],
2025-03-19 01:19:08,0,LIT301 at location W2 has a value of 9984,9984.0
2025-03-19 01:19:08,0,FIT301 at location W3 has a value of 16,16.0
2025-03-19 01:19:08,0,coil data X8: [True],
2025-03-19 01:19:08,0,coil data X9: [True],
2025-03-19 01:19:08,0,LIT401 at location W4 has a value of 4516,4516.0
2025-03-19 01:19:08,0,FIT401 at location W5 has a value of 24,24.0
2025-03-19 01:19:08,0,coil data X10: [True],
2025-03-19 01:19:08,0,coil data X11: [False],
2025-03-19 01:19:08,0,coil data X12: [True],
2025-03-19 01:19:08,0,coil data X13: [True],
2025-03-19 01:19:08,0,FIT501 at location W6 has a value of 24,24.0
2025-03-19 01:19:08,0,FIT502 at location W7 has a value of 24,24.0
2025-03-19 01:19:08,0,FIT503 at location W8 has a value of 0,0.0
2025-03-19 01:19:08,0,coil data X14: [True],
2025-03-19 01:19:08,0,coil data X15: [False],
2025-03-19 01:19:08,0,LS601 at location W9 has a value of 3316,3316.0
2025-03-19 01:19:08,0,LS603 at location W10 has a value of 10000,10000.0
2025-03-19 01:19:08,2,Device: 173aacda || reservoir || T-301 max volume reached,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,EXCEED Device: 47eab475 || pump || P-401 volume_per_cycle,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,EXCEED Device: c13803ea || pump || P-402 volume_per_cycle,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,EXCEED Device: 47eab475 || pump || P-401 volume_per_cycle,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,EXCEED Device: c13803ea || pump || P-402 volume_per_cycle,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:08,2,Device: 807ca6c2 || reservoir || T-101 full,
2025-03-19 01:19:08,0,coil data X0: [True],
2025-03-19 01:19:08,0,coil data X1: [True],
2025-03-19 01:19:08,0,FIT201 at location W0 has a value of 20,20.0
2025-03-19 01:19:08,0,LIT101 at location W1 has a value of 10000,10000.0
2025-03-19 01:19:08,0,coil data X4: [True],
2025-03-19 01:19:08,0,coil data X5: [True],
2025-03-19 01:19:08,0,coil data X6: [True],
2025-03-19 01:19:08,0,coil data X7: [True],
2025-03-19 01:19:08,0,LIT301 at location W2 has a value of 9984,9984.0
2025-03-19 01:19:08,0,FIT301 at location W3 has a value of 16,16.0
2025-03-19 01:19:08,0,coil data X8: [True],
2025-03-19 01:19:08,0,coil data X9: [True],
2025-03-19 01:19:08,0,LIT401 at location W4 has a value of 4508,4508.0
2025-03-19 01:19:08,0,FIT401 at location W5 has a value of 24,24.0
2025-03-19 01:19:08,0,coil data X10: [True],
2025-03-19 01:19:08,0,coil data X11: [False],
2025-03-19 01:19:08,0,coil data X12: [True],
2025-03-19 01:19:08,0,coil data X13: [True],
2025-03-19 01:19:08,0,FIT501 at location W6 has a value of 24,24.0
2025-03-19 01:19:08,0,FIT502 at location W7 has a value of 24,24.0
2025-03-19 01:19:08,0,FIT503 at location W8 has a value of 0,0.0
2025-03-19 01:19:08,0,coil data X14: [True],
2025-03-19 01:19:08,0,coil data X15: [False],
2025-03-19 01:19:08,0,LS601 at location W9 has a value of 3318,3318.0
2025-03-19 01:19:08,0,LS603 at location W10 has a value of 10000,10000.0
2025-03-19 01:19:09,2,Device: 173aacda || reservoir || T-301 max volume reached,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,EXCEED Device: 47eab475 || pump || P-401 volume_per_cycle,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,EXCEED Device: c13803ea || pump || P-402 volume_per_cycle,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,EXCEED Device: 47eab475 || pump || P-401 volume_per_cycle,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,EXCEED Device: c13803ea || pump || P-402 volume_per_cycle,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: 807ca6c2 || reservoir || T-101 full,
2025-03-19 01:19:09,0,coil data X0: [True],
2025-03-19 01:19:09,0,coil data X1: [True],
2025-03-19 01:19:09,0,FIT201 at location W0 has a value of 20,20.0
2025-03-19 01:19:09,0,LIT101 at location W1 has a value of 10000,10000.0
2025-03-19 01:19:09,0,coil data X4: [True],
2025-03-19 01:19:09,0,coil data X5: [True],
2025-03-19 01:19:09,0,coil data X6: [True],
2025-03-19 01:19:09,0,coil data X7: [True],
2025-03-19 01:19:09,0,LIT301 at location W2 has a value of 9984,9984.0
2025-03-19 01:19:09,0,FIT301 at location W3 has a value of 16,16.0
2025-03-19 01:19:09,0,coil data X8: [True],
2025-03-19 01:19:09,0,coil data X9: [True],
2025-03-19 01:19:09,0,LIT401 at location W4 has a value of 4500,4500.0
2025-03-19 01:19:09,0,FIT401 at location W5 has a value of 24,24.0
2025-03-19 01:19:09,0,coil data X10: [True],
2025-03-19 01:19:09,0,coil data X11: [False],
2025-03-19 01:19:09,0,coil data X12: [True],
2025-03-19 01:19:09,0,coil data X13: [True],
2025-03-19 01:19:09,0,FIT501 at location W6 has a value of 24,24.0
2025-03-19 01:19:09,0,FIT502 at location W7 has a value of 24,24.0
2025-03-19 01:19:09,0,FIT503 at location W8 has a value of 0,0.0
2025-03-19 01:19:09,0,coil data X14: [True],
2025-03-19 01:19:09,0,coil data X15: [False],
2025-03-19 01:19:09,0,LS601 at location W9 has a value of 3320,3320.0
2025-03-19 01:19:09,0,LS603 at location W10 has a value of 10000,10000.0
2025-03-19 01:19:09,2,Device: 173aacda || reservoir || T-301 max volume reached,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,EXCEED Device: 47eab475 || pump || P-401 volume_per_cycle,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,EXCEED Device: c13803ea || pump || P-402 volume_per_cycle,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,EXCEED Device: 47eab475 || pump || P-401 volume_per_cycle,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,EXCEED Device: c13803ea || pump || P-402 volume_per_cycle,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:09,2,Device: 807ca6c2 || reservoir || T-101 full,
2025-03-19 01:19:09,0,coil data X0: [True],
2025-03-19 01:19:09,0,coil data X1: [True],
2025-03-19 01:19:09,0,FIT201 at location W0 has a value of 20,20.0
2025-03-19 01:19:09,0,LIT101 at location W1 has a value of 10000,10000.0
2025-03-19 01:19:09,0,coil data X4: [True],
2025-03-19 01:19:09,0,coil data X5: [True],
2025-03-19 01:19:09,0,coil data X6: [True],
2025-03-19 01:19:09,0,coil data X7: [True],
2025-03-19 01:19:09,0,LIT301 at location W2 has a value of 9984,9984.0
2025-03-19 01:19:09,0,FIT301 at location W3 has a value of 16,16.0
2025-03-19 01:19:09,0,coil data X8: [True],
2025-03-19 01:19:09,0,coil data X9: [True],
2025-03-19 01:19:09,0,LIT401 at location W4 has a value of 4492,4492.0
2025-03-19 01:19:09,0,FIT401 at location W5 has a value of 24,24.0
2025-03-19 01:19:09,0,coil data X10: [True],
2025-03-19 01:19:09,0,coil data X11: [False],
2025-03-19 01:19:09,0,coil data X12: [True],
2025-03-19 01:19:09,0,coil data X13: [True],
2025-03-19 01:19:09,0,FIT501 at location W6 has a value of 24,24.0
2025-03-19 01:19:09,0,FIT502 at location W7 has a value of 24,24.0
2025-03-19 01:19:09,0,FIT503 at location W8 has a value of 0,0.0
2025-03-19 01:19:09,0,coil data X14: [True],
2025-03-19 01:19:09,0,coil data X15: [False],
2025-03-19 01:19:09,0,LS601 at location W9 has a value of 3322,3322.0
2025-03-19 01:19:09,0,LS603 at location W10 has a value of 10000,10000.0
2025-03-19 01:19:10,2,Device: 173aacda || reservoir || T-301 max volume reached,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:10,2,EXCEED Device: 47eab475 || pump || P-401 volume_per_cycle,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:10,2,EXCEED Device: c13803ea || pump || P-402 volume_per_cycle,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:10,2,EXCEED Device: 47eab475 || pump || P-401 volume_per_cycle,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
2025-03-19 01:19:10,2,Device: ab89577e || reservoir || T-603 full,
